IDENTITAS:,111,q,P,SESI 1
TGL,RAS,GENDER,EKSPRESI,WARNA,RESPON AWAL,RESPON AKHIR,KET
 09/11/2014 12:45:46,C,M04,Angry,G,0.0,94.00010108947754,SALAH
 09/11/2014 12:45:46,I,M04,Happy,G,0.0,88.99998664855957,
 09/11/2014 12:45:46,I,M04,Neutral,G,0.0,88.00005912780762,SALAH
 09/11/2014 12:45:47,I,M04,Angry,G,0.0,138.99993896484375,
 09/11/2014 12:45:47,C,F03,Happy,G,0.0,62.99996376037598,
 09/11/2014 12:45:47,I,M03,Neutral,S,0.0,92.99993515014648,SALAH
 09/11/2014 12:45:47,C,M04,Angry,G,0.0,211.99989318847656,SALAH
 09/11/2014 12:45:47,I,M04,Happy,S,0.0,86.99989318847656,SALAH
 09/11/2014 12:45:48,C,F01,Angry,G,0.0,111.9999885559082,
 09/11/2014 12:45:48,C,F03,Neutral,G,0.0,121.00005149841309,SALAH
 09/11/2014 12:45:48,C,M01,Neutral,G,0.0,141.9999599456787,
 09/11/2014 12:45:48,C,F03,Happy,S,0.0,151.99995040893555,
 09/11/2014 12:45:48,I,M03,Happy,S,0.0,97.0001220703125,SALAH
 09/11/2014 12:45:49,C,M01,Happy,G,0.0,110.0001335144043,SALAH
 09/11/2014 12:45:49,I,M04,Angry,S,0.0,107.00011253356934,SALAH
 09/11/2014 12:45:49,I,M04,Angry,S,0.0,121.99997901916504,
 09/11/2014 12:45:49,I,F02,Happy,S,0.0,96.9998836517334,SALAH
 09/11/2014 12:45:49,C,M01,Happy,G,0.0,86.99989318847656,
 09/11/2014 12:45:50,C,F01,Happy,S,0.0,157.99999237060547,SALAH
 09/11/2014 12:45:50,I,M03,Angry,G,0.0,127.00009346008301,SALAH
 09/11/2014 12:45:50,I,M03,Angry,S,0.0,151.0000228881836,SALAH
 09/11/2014 12:45:50,I,F02,Angry,S,0.0,75.99997520446777,SALAH
 09/11/2014 12:45:50,I,M03,Happy,G,0.0,96.9998836517334,
 09/11/2014 12:45:50,C,F03,Happy,G,0.0,99.99990463256836,
 09/11/2014 12:45:51,I,F03,Neutral,S,0.0,105.99994659423828,SALAH
 09/11/2014 12:45:51,I,F03,Happy,G,0.0,78.00006866455078,
 09/11/2014 12:45:51,I,F02,Angry,S,0.0,99.99990463256836,SALAH
 09/11/2014 12:45:51,C,F03,Happy,G,0.0,98.00004959106445,
 09/11/2014 12:45:51,C,F03,Angry,G,0.0,49.00002479553223,
 09/11/2014 12:45:51,I,M04,Neutral,S,0.0,95.99995613098145,SALAH
 09/11/2014 12:45:52,C,F01,Neutral,S,0.0,86.99989318847656,SALAH
 09/11/2014 12:45:52,I,M03,Happy,G,0.0,76.99990272521973,
 09/11/2014 12:45:52,C,M01,Neutral,G,0.0,101.99999809265137,
 09/11/2014 12:45:52,C,F03,Neutral,G,0.0,95.99995613098145,
 09/11/2014 12:45:52,I,F02,Angry,G,0.0,108.99996757507324,
 09/11/2014 12:45:52,C,F01,Neutral,G,0.0,101.99999809265137,
 09/11/2014 12:45:53,C,M04,Happy,S,0.0,77.00014114379883,SALAH
 09/11/2014 12:45:53,C,M04,Happy,S,0.0,179.0001392364502,
 09/11/2014 12:45:53,I,M03,Neutral,G,0.0,87.99982070922852,
 09/11/2014 12:45:53,I,F02,Angry,G,0.0,98.9999771118164,SALAH
 09/11/2014 12:45:53,C,F01,Angry,G,0.0,97.0001220703125,
 09/11/2014 12:45:54,I,M03,Neutral,G,0.0,223.9999771118164,
 09/11/2014 12:45:54,I,F02,Neutral,G,0.0,121.00005149841309,
 09/11/2014 12:45:54,I,F03,Happy,S,0.0,134.00006294250488,SALAH
 09/11/2014 12:45:54,C,M01,Neutral,G,0.0,88.00005912780762,
 09/11/2014 12:45:54,I,M04,Happy,G,0.0,85.00003814697266,
 09/11/2014 12:45:54,I,M03,Happy,S,0.0,86.99989318847656,SALAH
 09/11/2014 12:45:55,C,F01,Angry,S,0.0,82.0000171661377,SALAH
 09/11/2014 12:45:55,I,M03,Angry,G,0.0,138.0000114440918,
 09/11/2014 12:45:55,I,M04,Angry,G,0.0,89.99991416931152,
 09/11/2014 12:45:55,C,M04,Happy,S,0.0,80.99985122680664,SALAH
 09/11/2014 12:45:55,C,F03,Neutral,G,0.0,151.0000228881836,
 09/11/2014 12:45:56,I,F03,Neutral,G,0.0,74.00012016296387,
 09/11/2014 12:45:56,C,M01,Angry,S,0.0,101.99999809265137,SALAH
 09/11/2014 12:45:56,C,M04,Neutral,G,0.0,73.99988174438477,
 09/11/2014 12:45:56,C,M01,Angry,G,0.0,99.99990463256836,
 09/11/2014 12:45:56,C,M01,Happy,S,0.0,68.00007820129395,SALAH
 09/11/2014 12:45:56,C,M04,Angry,S,0.0,100.99983215332031,SALAH
 09/11/2014 12:45:57,I,F03,Happy,G,0.0,87.00013160705566,
 09/11/2014 12:45:57,I,F02,Happy,G,0.0,108.00004005432129,
 09/11/2014 12:45:57,I,F03,Angry,S,0.0,100.00014305114746,SALAH
 09/11/2014 12:45:57,C,M01,Angry,S,0.0,90.00015258789062,SALAH
 09/11/2014 12:45:57,I,F02,Angry,G,0.0,38.00010681152344,
 09/11/2014 12:45:57,I,F03,Neutral,S,0.0,87.00013160705566,SALAH
 09/11/2014 12:45:58,C,F03,Angry,G,0.0,97.0001220703125,
 09/11/2014 12:45:58,I,F02,Happy,G,0.0,120.99981307983398,
 09/11/2014 12:45:58,C,F03,Neutral,S,0.0,85.99996566772461,SALAH
 09/11/2014 12:45:58,C,M04,Happy,G,0.0,111.00006103515625,
 09/11/2014 12:45:58,I,F02,Neutral,S,0.0,145.99990844726562,SALAH
 09/11/2014 12:45:58,I,M03,Neutral,S,0.0,81.00008964538574,SALAH
 09/11/2014 12:45:59,C,M04,Angry,G,0.0,111.00006103515625,
 09/11/2014 12:45:59,I,F03,Happy,G,0.0,138.99993896484375,
 09/11/2014 12:45:59,C,F01,Neutral,S,0.0,71.0000991821289,SALAH
 09/11/2014 12:45:59,C,M01,Angry,G,0.0,88.00005912780762,
 09/11/2014 12:45:59,C,M01,Happy,G,0.0,127.00009346008301,
 09/11/2014 12:46:00,I,F03,Neutral,G,0.0,120.00012397766113,
 09/11/2014 12:46:00,I,M03,Happy,G,0.0,133.99982452392578,
 09/11/2014 12:46:00,I,M03,Angry,S,0.0,86.00020408630371,SALAH
 09/11/2014 12:46:00,C,F03,Happy,G,0.0,81.00008964538574,
 09/11/2014 12:46:00,I,F03,Angry,S,0.0,67.00015068054199,SALAH
 09/11/2014 12:46:00,C,F01,Happy,S,0.0,151.99995040893555,SALAH
 09/11/2014 12:46:01,C,M04,Neutral,S,0.0,97.0001220703125,SALAH
 09/11/2014 12:46:01,C,M01,Neutral,S,0.0,89.99991416931152,SALAH
 09/11/2014 12:46:01,C,M01,Happy,S,0.0,91.00008010864258,SALAH
 09/11/2014 12:46:01,C,M01,Happy,S,0.0,101.99999809265137,SALAH
 09/11/2014 12:46:01,C,F01,Angry,G,0.0,135.9999179840088,
 09/11/2014 12:46:02,C,F01,Happy,S,0.0,140.0001049041748,SALAH
 09/11/2014 12:46:02,C,M04,Happy,G,0.0,90.00015258789062,
 09/11/2014 12:46:02,I,M04,Happy,S,0.0,98.00004959106445,SALAH
 09/11/2014 12:46:02,C,M01,Happy,S,0.0,65.99998474121094,SALAH
 09/11/2014 12:46:02,I,F03,Angry,G,0.0,111.00006103515625,
 09/11/2014 12:46:03,I,F02,Neutral,G,0.0,102.99992561340332,
 09/11/2014 12:46:03,I,F02,Neutral,S,0.0,119.99988555908203,SALAH
 09/11/2014 12:46:03,I,F02,Happy,S,0.0,134.99999046325684,SALAH
 09/11/2014 12:46:03,I,M04,Angry,G,0.0,125.0,
 09/11/2014 12:46:03,C,F03,Angry,S,0.0,133.99982452392578,SALAH
 09/11/2014 12:46:03,I,F03,Angry,G,0.0,144.99998092651367,
 09/11/2014 12:46:04,C,F03,Angry,G,0.0,111.00006103515625,
 09/11/2014 12:46:04,I,M04,Neutral,G,0.0,98.9999771118164,
 09/11/2014 12:46:04,C,F01,Angry,S,0.0,94.00010108947754,SALAH
 09/11/2014 12:46:04,C,M01,Angry,S,0.0,97.99981117248535,SALAH
 09/11/2014 12:46:04,I,F02,Happy,S,0.0,147.00007438659668,SALAH
 09/11/2014 12:46:05,C,F03,Angry,S,0.0,155.99989891052246,SALAH
 09/11/2014 12:46:05,I,M04,Neutral,G,0.0,85.99996566772461,
 09/11/2014 12:46:05,C,M04,Angry,S,0.0,103.99985313415527,SALAH
 09/11/2014 12:46:05,C,F03,Angry,S,0.0,121.99997901916504,SALAH
 09/11/2014 12:46:05,I,M03,Angry,S,0.0,110.0001335144043,SALAH
 09/11/2014 12:46:06,C,F03,Neutral,S,0.0,98.00004959106445,SALAH
 09/11/2014 12:46:06,I,F03,Happy,S,0.0,73.99988174438477,SALAH
 09/11/2014 12:46:06,C,M04,Neutral,S,0.0,104.00009155273438,SALAH
 09/11/2014 12:46:06,C,M01,Angry,G,0.0,85.99996566772461,
 09/11/2014 12:46:06,I,M03,Angry,G,0.0,97.0001220703125,
 09/11/2014 12:46:07,C,M04,Neutral,G,0.0,134.00006294250488,
 09/11/2014 12:46:07,I,F03,Angry,S,0.0,132.99989700317383,SALAH
RERATA:,636.1018551720513
