IDENTITAS:,456,22,L
TGL,RAS,GENDER,EKSPRESI,WARNA,RESPON AWAL,RESPON AKHIR,KET
 30/03/2015 06:33:46,C,F03,Angry,G,0.0,146.00014686584473,
 30/03/2015 06:33:46,I,F03,Happy,G,0.0,148.00000190734863,
 30/03/2015 06:33:46,I,F02,Angry,S,0.0,136.99984550476074,SALAH
 30/03/2015 06:33:46,C,M04,Angry,G,0.0,91.00008010864258,
 30/03/2015 06:33:47,C,F03,Angry,S,0.0,88.00005912780762,SALAH
 30/03/2015 06:33:47,I,M04,Neutral,G,0.0,144.99998092651367,
 30/03/2015 06:33:47,I,M03,Angry,G,0.0,148.9999294281006,
 30/03/2015 06:33:47,C,M01,Happy,G,0.0,150.00009536743164,
 30/03/2015 06:33:47,C,F01,Happy,G,0.0,143.99981498718262,
 30/03/2015 06:33:48,C,F03,Happy,G,0.0,96.9998836517334,
 30/03/2015 06:33:48,I,M03,Neutral,S,0.0,100.00014305114746,SALAH
 30/03/2015 06:33:48,I,F03,Angry,G,0.0,139.9998664855957,
 30/03/2015 06:33:48,C,M04,Angry,G,0.0,148.9999294281006,
 30/03/2015 06:33:48,I,F02,Angry,S,0.0,88.99998664855957,SALAH
 30/03/2015 06:33:49,I,F02,Happy,G,0.0,98.00004959106445,
 30/03/2015 06:33:49,C,M01,Angry,S,0.0,129.99987602233887,SALAH
 30/03/2015 06:33:49,C,M01,Happy,G,0.0,89.99991416931152,
 30/03/2015 06:33:49,C,M04,Angry,G,0.0,137.00008392333984,
 30/03/2015 06:33:50,I,M03,Happy,G,0.0,141.00003242492676,
 30/03/2015 06:33:50,I,M04,Happy,S,0.0,144.99998092651367,SALAH
 30/03/2015 06:33:50,I,F03,Happy,S,0.0,143.99981498718262,SALAH
 30/03/2015 06:33:50,C,F01,Angry,S,0.0,164.99996185302734,SALAH
 30/03/2015 06:33:50,I,M04,Happy,G,0.0,86.00020408630371,
 30/03/2015 06:33:51,I,F03,Neutral,S,0.0,140.0001049041748,SALAH
 30/03/2015 06:33:51,I,F03,Neutral,G,0.0,93.99986267089844,
 30/03/2015 06:33:51,I,F02,Angry,S,0.0,94.99979019165039,SALAH
 30/03/2015 06:33:51,I,M03,Happy,G,0.0,118.99995803833008,
 30/03/2015 06:33:51,C,M04,Happy,G,0.0,88.99998664855957,
 30/03/2015 06:33:52,C,M04,Neutral,G,0.0,98.00004959106445,
 30/03/2015 06:33:52,I,F03,Neutral,G,0.0,92.00000762939453,
 30/03/2015 06:33:52,I,M03,Neutral,G,0.0,72.00002670288086,
 30/03/2015 06:33:52,C,M04,Neutral,S,0.0,108.99996757507324,SALAH
 30/03/2015 06:33:52,C,F01,Angry,S,0.0,98.00004959106445,SALAH
 30/03/2015 06:33:53,I,F02,Angry,S,0.0,46.99993133544922,SALAH
 30/03/2015 06:33:53,I,M04,Angry,S,0.0,95.99995613098145,SALAH
 30/03/2015 06:33:53,C,F03,Happy,S,0.0,103.00016403198242,SALAH
 30/03/2015 06:33:53,C,M04,Happy,G,0.0,88.99998664855957,
 30/03/2015 06:33:53,C,F03,Happy,G,0.0,149.99985694885254,
 30/03/2015 06:33:54,C,F01,Neutral,S,0.0,92.00000762939453,SALAH
 30/03/2015 06:33:54,C,M01,Happy,G,0.0,99.99990463256836,
 30/03/2015 06:33:54,C,M04,Happy,G,0.0,88.99998664855957,
 30/03/2015 06:33:54,C,F01,Neutral,S,0.0,94.00010108947754,SALAH
 30/03/2015 06:33:54,C,M01,Happy,S,0.0,99.99990463256836,SALAH
 30/03/2015 06:33:55,I,F02,Neutral,S,0.0,100.00014305114746,SALAH
 30/03/2015 06:33:55,C,M01,Neutral,G,0.0,97.0001220703125,
 30/03/2015 06:33:55,C,F03,Angry,S,0.0,116.00017547607422,SALAH
 30/03/2015 06:33:55,I,F03,Angry,G,0.0,100.00014305114746,
 30/03/2015 06:33:56,C,F01,Angry,G,0.0,241.99986457824707,SALAH
 30/03/2015 06:33:56,I,F02,Happy,G,0.0,88.00005912780762,SALAH
 30/03/2015 06:33:56,I,M04,Angry,S,0.0,89.99991416931152,
 30/03/2015 06:33:56,C,F03,Neutral,G,0.0,92.99993515014648,SALAH
 30/03/2015 06:33:56,I,F02,Neutral,S,0.0,96.9998836517334,
 30/03/2015 06:33:57,C,F01,Happy,G,0.0,100.00014305114746,SALAH
 30/03/2015 06:33:57,I,M03,Neutral,G,0.0,80.00016212463379,SALAH
 30/03/2015 06:33:57,I,F02,Neutral,G,0.0,93.00017356872559,SALAH
 30/03/2015 06:33:57,C,M01,Neutral,G,0.0,92.99993515014648,SALAH
 30/03/2015 06:33:57,C,M01,Happy,G,0.0,143.99981498718262,SALAH
 30/03/2015 06:33:58,C,F03,Happy,S,0.0,100.00014305114746,
 30/03/2015 06:33:58,I,F03,Happy,S,0.0,98.00004959106445,
 30/03/2015 06:33:58,I,M03,Angry,S,0.0,88.00005912780762,
 30/03/2015 06:33:58,C,F01,Happy,S,0.0,141.9999599456787,
 30/03/2015 06:33:58,I,M03,Angry,G,0.0,94.00010108947754,SALAH
 30/03/2015 06:33:59,C,F01,Happy,S,0.0,92.99993515014648,
 30/03/2015 06:33:59,C,M01,Happy,S,0.0,108.00004005432129,
 30/03/2015 06:33:59,I,M03,Happy,S,0.0,90.00015258789062,
 30/03/2015 06:33:59,C,F03,Happy,G,0.0,99.99990463256836,SALAH
 30/03/2015 06:34:00,I,F03,Neutral,G,0.0,78.99999618530273,SALAH
 30/03/2015 06:34:00,C,M01,Neutral,G,0.0,107.00011253356934,SALAH
 30/03/2015 06:34:00,I,F03,Angry,S,0.0,92.99993515014648,
 30/03/2015 06:34:00,C,F01,Neutral,G,0.0,96.9998836517334,SALAH
 30/03/2015 06:34:00,I,M04,Happy,G,0.0,89.99991416931152,SALAH
 30/03/2015 06:34:01,C,F03,Neutral,G,0.0,85.00003814697266,SALAH
 30/03/2015 06:34:01,C,M04,Angry,S,0.0,85.99996566772461,
 30/03/2015 06:34:01,C,F03,Neutral,S,0.0,141.9999599456787,
 30/03/2015 06:34:01,I,M03,Angry,G,0.0,97.0001220703125,SALAH
 30/03/2015 06:34:01,C,F01,Happy,S,0.0,92.00000762939453,
 30/03/2015 06:34:02,C,F03,Happy,S,0.0,141.00003242492676,
 30/03/2015 06:34:02,I,F03,Happy,G,0.0,141.9999599456787,SALAH
 30/03/2015 06:34:02,C,M04,Happy,S,0.0,91.00008010864258,
 30/03/2015 06:34:02,C,F03,Neutral,G,0.0,92.99993515014648,SALAH
 30/03/2015 06:34:03,C,F01,Neutral,S,0.0,154.9999713897705,
 30/03/2015 06:34:03,C,M04,Angry,S,0.0,77.99983024597168,
 30/03/2015 06:34:03,I,F02,Neutral,S,0.0,137.00008392333984,
 30/03/2015 06:34:03,I,M04,Angry,G,0.0,138.0000114440918,SALAH
 30/03/2015 06:34:03,I,M03,Happy,G,0.0,108.00004005432129,SALAH
 30/03/2015 06:34:04,C,M01,Neutral,S,0.0,87.99982070922852,
 30/03/2015 06:34:04,C,F03,Angry,S,0.0,92.00000762939453,
 30/03/2015 06:34:04,C,M04,Neutral,G,0.0,92.99993515014648,SALAH
 30/03/2015 06:34:04,I,F03,Neutral,S,0.0,104.00009155273438,
 30/03/2015 06:34:04,C,F03,Happy,G,0.0,88.99998664855957,SALAH
 30/03/2015 06:34:05,C,F01,Angry,G,0.0,144.00005340576172,SALAH
 30/03/2015 06:34:05,C,F01,Angry,S,0.0,31.999826431274414,
 30/03/2015 06:34:12,C,M01,Neutral,G,0.0,6857.000112533569,
 30/03/2015 06:34:21,I,M03,Happy,S,0.0,9181.999921798706,
 30/03/2015 06:34:21,I,F03,Angry,S,0.0,49.00002479553223,
 30/03/2015 06:34:22,C,F01,Angry,G,0.0,94.00010108947754,SALAH
 30/03/2015 06:34:22,I,M03,Angry,S,0.0,46.000003814697266,
 30/03/2015 06:34:22,C,M04,Happy,G,0.0,109.9998950958252,SALAH
 30/03/2015 06:34:22,I,F03,Angry,S,0.0,92.00000762939453,
 30/03/2015 06:34:22,C,M04,Neutral,S,0.0,98.00004959106445,
 30/03/2015 06:34:22,I,M03,Angry,G,0.0,32.99999237060547,SALAH
 30/03/2015 06:34:23,C,M04,Angry,S,0.0,42.00005531311035,
 30/03/2015 06:34:23,C,F01,Neutral,G,0.0,95.99995613098145,SALAH
 30/03/2015 06:34:23,I,M04,Neutral,S,0.0,106.00018501281738,
 30/03/2015 06:34:23,C,F03,Neutral,S,0.0,92.99993515014648,
 30/03/2015 06:34:23,I,F02,Angry,G,0.0,84.0001106262207,SALAH
 30/03/2015 06:34:24,I,F03,Angry,G,0.0,78.99999618530273,SALAH
 30/03/2015 06:34:24,C,M01,Happy,S,0.0,42.00005531311035,
 30/03/2015 06:34:24,C,F01,Neutral,G,0.0,48.00009727478027,SALAH
 30/03/2015 06:34:24,I,F02,Neutral,G,0.0,111.00006103515625,SALAH
 30/03/2015 06:34:24,I,M04,Happy,S,0.0,92.00000762939453,
 30/03/2015 06:34:24,I,F03,Happy,S,0.0,85.99996566772461,
 30/03/2015 06:34:25,I,F03,Neutral,S,0.0,35.00008583068848,
 30/03/2015 06:34:25,I,F03,Neutral,G,0.0,92.00000762939453,SALAH
 30/03/2015 06:34:25,C,M01,Angry,S,0.0,88.99998664855957,
RERATA:,337.88000106811523
